,Date,Startup,Vertical,SubVertical,City,Investor,Type,Amount in cr,month,year
3252,2016-05-18,parentlane,consumer_internet,Parenting & Child Care app,bangalore, Ravi Machani,Seed Funding,0.0,5,2016
3253,2016-05-18,parentlane,consumer_internet,Parenting & Child Care app,bangalore, Hitesh Gupta,Seed Funding,0.0,5,2016
3254,2016-05-18,parentlane,consumer_internet,Parenting & Child Care app,bangalore, Rohit Choudhary,Seed Funding,0.0,5,2016
3255,2016-05-19,appie,consumer_internet,Location-based offline retail discovery platform,mumbai,Undisclosed investors,Seed Funding,8.5,5,2016
3256,2016-05-19,nikiai,technology,Artificial Intelligence Platform,bangalore,Ratan Tata,Private Equity,0.0,5,2016
3257,2016-05-19,taxivaxi,consumer_internet,Cab Aggregating Platform,delhi,Undisclosed HNIs,Seed Funding,4.25,5,2016
3258,2016-05-19,veqta,consumer_internet,On Demand Digital Sports Network,delhi,Chatsworth Management,Seed Funding,4.25,5,2016
3259,2016-05-19,veqta,consumer_internet,On Demand Digital Sports Network,delhi, ITW Digital,Seed Funding,4.25,5,2016
3260,2016-05-20,i2ifunding,consumer_internet,Online Peer to Peer Funding,noida,Undisclosed Investors,Seed Funding,2.55,5,2016
3261,2016-05-23,edurev,consumer_internet,Online Learning Platform,gurgaon,Pradeep Reddy Kamasan,Seed Funding,0.0,5,2016
3262,2016-05-23,hoppingo,consumer_internet,Fashion Discovery platform,delhi,vCommission,Seed Funding,0.7565,5,2016
3263,2016-05-24,eatonomist,consumer_internet,Food Delivery Platform,gurgaon,MCube Capital Advisors Pvt Ltd,Seed Funding,0.0,5,2016
3264,2016-05-24,goalwise,consumer_internet,Online investment platform,bangalore,Undisclosed HNIs,Seed Funding,8.5,5,2016
3265,2016-05-25,roast,consumer_internet,Mobile entertainment App,delhi,Indian Angel Network,Seed Funding,0.0,5,2016
3266,2016-05-25,address_health,healthcare,Pediatric Primary Healthcare Network,bangalore,Gray Matters Capital,Private Equity,12.75,5,2016
3267,2016-05-25,arcatron_mobility,technology,Mobility Devices for differently abled,pune,Sudhir Mehta,Seed Funding,0.85,5,2016
3268,2016-05-25,shethepeople,consumer_internet,Digital platform for Women,delhi,Anand Mahindra,Seed Funding,0.0,5,2016
3269,2016-05-26,cleartax,consumer_internet,Online Income Tax Filing platform,bangalore,FF Angel,Private Equity,17.0,5,2016
3270,2016-05-26,cleartax,consumer_internet,Online Income Tax Filing platform,bangalore, Sequoia Capital,Private Equity,17.0,5,2016
3271,2016-05-26,consure_medical,healthcare,Medical Devices Kit manufacturer,delhi,Accel Partners,Private Equity,0.0,5,2016
3272,2016-05-26,consure_medical,healthcare,Medical Devices Kit manufacturer,delhi, Indian Angel Network,Private Equity,0.0,5,2016
3273,2016-05-26,consure_medical,healthcare,Medical Devices Kit manufacturer,delhi, India Innovation Fund India Venture Partners,Private Equity,0.0,5,2016
3274,2016-05-26,mchamp,consumer_internet,Celebrity Entertainment Contest App,delhi,MoMagic Technologies,Seed Funding,4.0375,5,2016
3275,2016-05-27,pianta,consumer_internet,Online healthcare service discovery platform,bangalore,Kunal Shah,Seed Funding,0.0,5,2016
3276,2016-05-27,pianta,consumer_internet,Online healthcare service discovery platform,bangalore, Sandeep Tandon,Seed Funding,0.0,5,2016
3277,2016-05-30,vahanalytics,technology,Safe driving Analytics platform,mumbai,Anirudh Damani,Seed Funding,1.7,5,2016
3278,2016-05-30,vahanalytics,technology,Safe driving Analytics platform,mumbai, Vikram Lakhotia,Seed Funding,1.7,5,2016
3279,2016-05-31,play_your_sport,consumer_internet,Location based Sports & Fitness Discovery App,delhi,Ashish Gupta and other undisclosed investors,Seed Funding,0.0,5,2016
3280,2016-05-31,koovs,ecommerce,Apparel & Lifestyle eTailer,delhi,HT Media Ltd,Private Equity,37.4,5,2016
3281,2016-05-31,ccavenue,consumer_internet,Payment Gateway,mumbai,NSI Infinium Global Pvt. Ltd,Private Equity,75.65,5,2016
3282,2016-05-31,1mg,ecommerce,Online Pharmacy,gurgaon,HBM Healthcare Investments,Private Equity,0.0,5,2016
3283,2016-05-31,tpot,food_beverage,QSR Chain,gurgaon,Ashish Gupta,Seed Funding,0.0,5,2016
3284,2016-05-31,machadalo,consumer_internet,Hyperlocal Advertising Platform,mumbai,Undisclosed Investors,Seed Funding,1.4875,5,2016
3285,2016-04-01,dil_mil,consumer_internet,Matchmaking Mobile App,sfoORbangalore,Nelstone Ventures,Private Equity,22.95,4,2016
3286,2016-04-01,dil_mil,consumer_internet,Matchmaking Mobile App,sfoORbangalore, Transmedia Capital,Private Equity,22.95,4,2016
3287,2016-04-01,dil_mil,consumer_internet,Matchmaking Mobile App,sfoORbangalore, Maiden Lane Ventures,Private Equity,22.95,4,2016
3288,2016-04-01,dil_mil,consumer_internet,Matchmaking Mobile App,sfoORbangalore, CSC Upshot & Angel investors,Private Equity,22.95,4,2016
3289,2016-04-01,picsdream,consumer_internet,Online Marketplace for Photographers,delhi,Raman Roy,Seed Funding,0.0,4,2016
3290,2016-04-01,process_9,consumer_internet,online translation and transliteration,gurgaon,Indian Angel Network,Seed Funding,0.0,4,2016
3291,2016-04-01,process_9,consumer_internet,online translation and transliteration,gurgaon, Alok Sharma,Seed Funding,0.0,4,2016
3292,2016-04-01,process_9,consumer_internet,online translation and transliteration,gurgaon, Kris Gopalakrishnan,Seed Funding,0.0,4,2016
3293,2016-04-01,process_9,consumer_internet,online translation and transliteration,gurgaon, Saurabh Srivastava,Seed Funding,0.0,4,2016
3294,2016-04-01,process_9,consumer_internet,online translation and transliteration,gurgaon, and Ajai Chowdhry,Seed Funding,0.0,4,2016
3295,2016-04-04,housing,consumer_internet,Real Estate Portal,mumbai,Vineet Singh,Private Equity,0.0,4,2016
3296,2016-04-04,roll_mafia,food_beverage,Rolls & Biryanis QSR chain,pune,Equentia Natural Resource & Other undisclosed investors,Seed Funding,0.0,4,2016
3297,2016-04-04,hungama,consumer_internet,Digital Media Entertainment Portal,mumbai,Xiaomi Inc,Private Equity,212.5,4,2016
3298,2016-04-04,highway_delite,consumer_internet,Various Highway Help Services,bangalore,N.S. Raghavan Centre for Entrepreneurial Learning,Seed Funding,0.0,4,2016
3299,2016-04-05,cult_fitness,healthcare,Healthcare training programs,bangalore,Mukesh Bansal,Seed Funding,0.0,4,2016
3300,2016-04-05,haptik,technology,Personal Assistant App,mumbai,Times Internet Ltd,Private Equity,0.0,4,2016
3301,2016-04-05,servify,consumer_internet,Gadget & Appliances Service App,mumbai,Blume Ventures,Private Equity,0.0,4,2016
3302,2016-04-05,servify,consumer_internet,Gadget & Appliances Service App,mumbai, Barkawi Holdings GmbH,Private Equity,0.0,4,2016
3303,2016-04-05,servify,consumer_internet,Gadget & Appliances Service App,mumbai, TM Service Technology Holdings GmbH,Private Equity,0.0,4,2016
3304,2016-04-06,shipsy,logistics,Logistics Solutions,gurgaon,DTDC Express Ltd,Private Equity,8.5,4,2016
3305,2016-04-06,gear6,consumer_internet,Online bike service and repairs platform,bangalore,Ninestarter,Seed Funding,4.25,4,2016
3306,2016-04-06,myglamm,consumer_internet,Mobile based on-demand Beauty Services platform,mumbai,L\\xe2\\x80\\x99Occitane,Private Equity,51.0,4,2016
3307,2016-04-06,petoo,consumer_internet,Online Food Delivery Platform,bangalore,Axilor Ventures,Private Equity,8.5,4,2016
3308,2016-04-07,truly_social,consumer_internet,Mobile Gaming Studio,london,Nazara Technologies Pvt Ltd,Private Equity,0.0,4,2016
3309,2016-04-08,little_black_book,consumer_internet,"Curated Food, event & Lifestyle guide",delhi,IDG,Seed Funding,0.0,4,2016
3310,2016-04-08,little_black_book,consumer_internet,"Curated Food, event & Lifestyle guide",delhi, Indian Angel Network,Seed Funding,0.0,4,2016
3311,2016-04-08,vahan,education,Mobile Education Platform,chennai,Villgro,Seed Funding,0.0,4,2016
3312,2016-04-08,imedilane,consumer_internet,Online Health Diagnosis platform,delhi,Mahendra Patel,Seed Funding,0.34,4,2016
3313,2016-04-08,imedilane,consumer_internet,Online Health Diagnosis platform,delhi, Nilender Chauhan,Seed Funding,0.34,4,2016
3314,2016-04-11,living_local,consumer_internet,Social discovery platform,mumbai,Rattan Chadha,Seed Funding,1.7,4,2016
3315,2016-04-11,vegfru,ecommerce,Online Fruit & Vegetable Marketplace,delhi,Wingify,Seed Funding,0.0,4,2016
3316,2016-04-11,oyo,consumer_internet,Online Branded Budget Room Booking Service,delhi,Softbank,Private Equity,850.0,4,2016
3317,2016-04-11,oyo,consumer_internet,Online Branded Budget Room Booking Service,delhi, Sequoia Capital,Private Equity,850.0,4,2016
3318,2016-04-11,oyo,consumer_internet,Online Branded Budget Room Booking Service,delhi, Lightspeed Venture Partners,Private Equity,850.0,4,2016
3319,2016-04-11,oyo,consumer_internet,Online Branded Budget Room Booking Service,delhi, Greenoaks Capital,Private Equity,850.0,4,2016
3320,2016-04-11,oyo,consumer_internet,Online Branded Budget Room Booking Service,delhi, DSG Consumer Partners and Venture Nursery,Private Equity,850.0,4,2016
3321,2016-04-11,priceraja,consumer_internet,Price Comparison Portal,gurgaon,Prashant Puri,Seed Funding,2.55,4,2016
3322,2016-04-12,magicx,consumer_internet,On-Demand Task Management App,bangalore,Kris Gopalakrishnan,Seed Funding,8.5,4,2016
3323,2016-04-12,magicx,consumer_internet,On-Demand Task Management App,bangalore, Dr. Ranjan Pai,Seed Funding,8.5,4,2016
3324,2016-04-12,happydemic,consumer_internet,Artist Discovery & Booking platform,mumbai,Shaan,Seed Funding,0.0,4,2016
3325,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai,Anirudh Damani,Seed Funding,0.0,4,2016
3326,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Daud Ali,Seed Funding,0.0,4,2016
3327,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Narendra Karnavat,Seed Funding,0.0,4,2016
3328,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Vikas Kapoor,Seed Funding,0.0,4,2016
3329,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Vikram Lakhotia,Seed Funding,0.0,4,2016
3330,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Krishna Jhunjhunwaala,Seed Funding,0.0,4,2016
3331,2016-04-12,lendenclub,finance,Peer-to-Peer Lending Platform,mumbai, Jayesh Shah,Seed Funding,0.0,4,2016
3332,2016-04-13,legalraasta,consumer_internet,Online legal Services for Startups,delhi,Pravin Khandelwal,Seed Funding,8.5,4,2016
3333,2016-04-13,legalraasta,consumer_internet,Online legal Services for Startups,delhi, Yatin Kumar Jain,Seed Funding,8.5,4,2016
3334,2016-04-13,raincan,consumer_internet,Subscription-based grocery delivery Mobile App,pune,Dr. Aniruddha Malpani,Seed Funding,1.275,4,2016
3335,2016-04-13,hippily,ecommerce,Fashion ECommerce App,mumbai,Dr. Sridhar Ramaswamy,Seed Funding,2.125,4,2016
3336,2016-04-13,hippily,ecommerce,Fashion ECommerce App,mumbai, Rakesh Mathur,Seed Funding,2.125,4,2016
3337,2016-04-13,kredx,ecommerce,Invoice discounting\\xc2\\xa0 Marketplace,bangalore,Prime Venture Partners,Seed Funding,6.375,4,2016
3338,2016-04-13,kredx,ecommerce,Invoice discounting\\xc2\\xa0 Marketplace,bangalore,,Seed Funding,6.375,4,2016
3339,2016-04-14,wedwise,consumer_internet,Wedding related services community,delhi,StartUp Equity Partners,Seed Funding,0.0,4,2016
3340,2016-04-14,beaconstalk,technology,contextual mobile advertising,mumbai,Rajeev Agrawal,Seed Funding,0.85,4,2016
3341,2016-04-14,beaconstalk,technology,contextual mobile advertising,mumbai, Prashant Gooty,Seed Funding,0.85,4,2016
3342,2016-04-15,deal_4loans,consumer_internet,Loan Comparison Portal,noida,Ram Shriram,Seed Funding,0.0,4,2016
3343,2016-04-15,deal_4loans,consumer_internet,Loan Comparison Portal,noida, Neeraj Arora,Seed Funding,0.0,4,2016
3344,2016-04-15,deal_4loans,consumer_internet,Loan Comparison Portal,noida, Puru Vashishtha,Seed Funding,0.0,4,2016
3345,2016-04-15,renewbuy,consumer_internet,Online Car & Bike Insurance Comparison portal,delhi,Mount Nathan Advisors,Seed Funding,8.5,4,2016
3346,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur,Mahavir Pratap Sharma,Seed Funding,0.0,4,2016
3347,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur, Ajay Data,Seed Funding,0.0,4,2016
3348,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur, Yogesh Chaudhary,Seed Funding,0.0,4,2016
3349,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur, Sanjay Phophaliya,Seed Funding,0.0,4,2016
3350,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur, Siddharth Agarwal,Seed Funding,0.0,4,2016
3351,2016-04-15,blue_box_media,consumer_internet,Online Tech Portals,jaipur, Kamal Kothari,Seed Funding,0.0,4,2016
3352,2016-04-15,vyomo,consumer_internet,On-Demand Beauty Service provider,delhi,Naturals Salon Chain,Private Equity,127.5,4,2016
3353,2016-04-15,organicshop,ecommerce,Marketplace for organic products,jaipur,Vivek Nathani,Seed Funding,0.0,4,2016
3354,2016-04-15,organicshop,ecommerce,Marketplace for organic products,jaipur, Yogesh Chaudhary,Seed Funding,0.0,4,2016
3355,2016-04-15,organicshop,ecommerce,Marketplace for organic products,jaipur, Mahavir Pratap Sharma,Seed Funding,0.0,4,2016
3356,2016-04-15,organicshop,ecommerce,Marketplace for organic products,jaipur, Kamal Kothari,Seed Funding,0.0,4,2016
3357,2016-04-15,organicshop,ecommerce,Marketplace for organic products,jaipur, H C Jain,Seed Funding,0.0,4,2016
3358,2016-04-15,mind_your_fleet,consumer_internet,Car Rental Software,noida,Undisclosed Investors,Seed Funding,0.0,4,2016
3359,2016-04-15,nestaway,consumer_internet,Furnished Home Rental Platform,bangalore,Tiger Global,Private Equity,255.0,4,2016
3360,2016-04-15,tapchief,consumer_internet,Expert Advice Platform,bangalore,Vijay Shekhar Sharma,Seed Funding,1.275,4,2016
3361,2016-04-18,rapido,consumer_internet,Bike Aggregator App,bangalore,Pawan Munjal,Private Equity,0.0,4,2016
3362,2016-04-18,rapido,consumer_internet,Bike Aggregator App,bangalore, AdvantEdge Partners,Private Equity,0.0,4,2016
3363,2016-04-18,rapido,consumer_internet,Bike Aggregator App,bangalore, Astarc Ventures,Private Equity,0.0,4,2016
3364,2016-04-18,yufta,ecommerce,Women\\xe2\\x80\\x99s Fashion ECommerce Portal,bangalore,Ajay Data & other HNIs,Seed Funding,0.0,4,2016
3365,2016-04-18,smytten,ecommerce,Online Discovery and Shopping Platform,gurgaon,Rajan Anandan,Seed Funding,0.0,4,2016
3366,2016-04-18,houssup,consumer_internet,interior design and home furnishing portal,jaipur,Mitin Patel,Seed Funding,0.0,4,2016
3367,2016-04-18,houssup,consumer_internet,interior design and home furnishing portal,jaipur, Gaurav Agarwal,Seed Funding,0.0,4,2016
3368,2016-04-18,jugnoo,consumer_internet,On-demand Delivery & Logistics platform,ch,Paytm & existing investors,Private Equity,85.0,4,2016
3369,2016-04-18,jugnoo,consumer_internet,On-demand Delivery & Logistics platform,igarh,Paytm & existing investors,Private Equity,85.0,4,2016
3370,2016-04-18,tork_motocycles,auto,Electric Motorcycle Manufacturer,pune,Bhavish Aggarwal,Seed Funding,0.0,4,2016
3371,2016-04-18,tork_motocycles,auto,Electric Motorcycle Manufacturer,pune, Ankit Bhati,Seed Funding,0.0,4,2016
3372,2016-04-19,betaout,ecommerce,customer intelligence and marketing automation platform,noida,Stanford Angels,Private Equity,12.75,4,2016
3373,2016-04-19,betaout,ecommerce,customer intelligence and marketing automation platform,noida, LetsVenture,Private Equity,12.75,4,2016
3374,2016-04-19,betaout,ecommerce,customer intelligence and marketing automation platform,noida, Chennai Angels,Private Equity,12.75,4,2016
3375,2016-04-19,betaout,ecommerce,customer intelligence and marketing automation platform,noida, Hyderabad Angels,Private Equity,12.75,4,2016
3376,2016-04-19,betaout,ecommerce,customer intelligence and marketing automation platform,noida, Mumbai Angels,Private Equity,12.75,4,2016
3377,2016-04-19,driverscart,consumer_internet,on-demand chauffeur provider,chennai,ah! Ventures,Seed Funding,3.825,4,2016
3378,2016-04-19,lenskart,ecommerce,Eyewear etailing platform,delhi,Ratan Tata,Private Equity,0.0,4,2016
3379,2016-04-19,collegedekho,consumer_internet,College & Student information platform,delhi,Man Capital,Private Equity,17.0,4,2016
3380,2016-04-19,oyofit,consumer_internet,Fitness Services Aggregator platform,bangalore,RN Agarwal,Seed Funding,0.0,4,2016
3381,2016-04-19,oliveboard,consumer_internet,Online exam practice & preparation platform,bangalore,India Educational Investment Fund,Private Equity,0.0,4,2016
3382,2016-04-19,simplilearn,consumer_internet,Online certification platform,bangalore,Brand Capital,Private Equity,0.0,4,2016
3383,2016-04-20,1mg,ecommerce,Online Pharmacy,gurgaon,Maverick Capital Ventures,Private Equity,127.5,4,2016
3384,2016-04-20,1mg,ecommerce,Online Pharmacy,gurgaon, Sequoia Capital,Private Equity,127.5,4,2016
3385,2016-04-20,1mg,ecommerce,Online Pharmacy,gurgaon, Omidyar Network,Private Equity,127.5,4,2016
3386,2016-04-20,fashalot,consumer_internet,Fashion and Store discovery mobile app,delhi,YourNest Angel Fund,Seed Funding,0.0,4,2016
3387,2016-04-20,fashalot,consumer_internet,Fashion and Store discovery mobile app,delhi, Rajul Garg,Seed Funding,0.0,4,2016
3388,2016-04-20,broomberg,consumer_internet,Cleaning Services Provider,delhi,Undisclosed Angel investors & HNIs,Seed Funding,0.0,4,2016
3389,2016-04-21,mpaani,consumer_internet,Loyalty rewards platform,mumbai,Blume Ventures,Seed Funding,0.0,4,2016
3390,2016-04-21,mpaani,consumer_internet,Loyalty rewards platform,mumbai, Adil Allana,Seed Funding,0.0,4,2016
3391,2016-04-21,mpaani,consumer_internet,Loyalty rewards platform,mumbai, Aprameya Radhakrishna,Seed Funding,0.0,4,2016
3392,2016-04-21,mpaani,consumer_internet,Loyalty rewards platform,mumbai, Gautam Ivatury,Seed Funding,0.0,4,2016
3393,2016-04-21,mpaani,consumer_internet,Loyalty rewards platform,mumbai, Signal Point Partners,Seed Funding,0.0,4,2016
